Date,Open,High,Low,Close,Adj Close,Volume,Zlema,PVT,MAMAFAMA,BuySellCount,BuySell
1992-01-20,0.5759,0.5826,0.5714,0.5714,0.47,209664000,True,,,1,0
1992-01-21,0.5737,0.5737,0.5446,0.5458,0.4488,194084800,False,,,-1,0
1992-01-22,0.5491,0.5692,0.5469,0.567,0.4663,183680000,False,,,-1,0
1992-01-23,0.5737,0.5781,0.5625,0.5759,0.4736,138353600,True,,,1,0
1992-01-24,0.5759,0.5871,0.5714,0.577,0.4745,177609600,True,,,1,0
1992-01-27,0.5781,0.5826,0.5737,0.5759,0.4736,83451200,False,,,-1,0
1992-01-28,0.5781,0.5837,0.5625,0.5826,0.4791,173723200,True,,,1,0
1992-01-29,0.5781,0.5871,0.5647,0.5647,0.4644,144558400,True,,,1,0
1992-01-30,0.567,0.5692,0.5603,0.5692,0.4681,87113600,False,,,-1,0
1992-01-31,0.5714,0.5826,0.567,0.5781,0.4755,144558400,True,,,1,0
1992-02-03,0.5781,0.5915,0.5759,0.5871,0.4828,158132800,True,,,1,0
1992-02-04,0.5871,0.5915,0.5804,0.5871,0.4828,192931200,True,,,1,0
1992-02-05,0.5915,0.596,0.5815,0.5904,0.4856,161504000,True,,,1,0
1992-02-06,0.5871,0.5893,0.5714,0.5725,0.4709,93139200,False,,,-1,0
1992-02-07,0.5737,0.5781,0.5603,0.5714,0.47,147537600,False,,,-1,0
1992-02-10,0.5714,0.5737,0.5625,0.5636,0.4635,86441600,False,,,-1,0
1992-02-11,0.5625,0.5692,0.5558,0.5614,0.4617,122012800,False,,,-1,0
1992-02-12,0.5692,0.5848,0.5625,0.5826,0.4791,137961600,True,,,1,0
1992-02-13,0.5826,0.5826,0.5692,0.5737,0.4718,76014400,False,,,-1,0
1992-02-14,0.5692,0.5737,0.5647,0.5725,0.4717,72587200,True,,,1,0
1992-02-18,0.5737,0.5759,0.5603,0.5603,0.4616,68353600,False,,True,0,0
1992-02-19,0.5603,0.5625,0.5513,0.5536,0.4561,95670400,False,,,-1,0
1992-02-20,0.558,0.5781,0.5558,0.577,0.4754,130860800,True,,False,0,0
1992-02-21,0.5781,0.5848,0.5759,0.5804,0.4782,151580800,True,,,1,0
1992-02-24,0.5915,0.5938,0.5871,0.5904,0.4865,171404800,True,,,1,0
1992-02-25,0.5915,0.6116,0.5826,0.6116,0.5039,227214400,True,,True,2,Buy
1992-02-26,0.6094,0.625,0.6094,0.6239,0.5141,229084800,True,,,1,0
1992-02-27,0.625,0.625,0.6071,0.6116,0.5039,122169600,True,,,1,0
1992-02-28,0.6116,0.6161,0.5982,0.6027,0.4966,90395200,True,,,1,0
1992-03-02,0.6049,0.6116,0.6004,0.6004,0.4947,89252800,True,,,1,0
1992-03-03,0.6049,0.6071,0.5915,0.5926,0.4883,99276800,False,,,-1,0
1992-03-04,0.5915,0.596,0.5781,0.5804,0.4782,115371200,False,,,-1,0
1992-03-05,0.5759,0.5848,0.5625,0.567,0.4672,236723200,False,,,-1,0
1992-03-06,0.567,0.5714,0.5625,0.5714,0.4708,134288000,False,,,-1,0
1992-03-09,0.5692,0.5737,0.567,0.5692,0.469,108942400,False,,,-1,0
1992-03-10,0.5714,0.5781,0.5692,0.5692,0.469,122696000,False,,,-1,0
1992-03-11,0.5692,0.5737,0.5625,0.5647,0.4653,131656000,False,False,,-2,False
1992-03-12,0.5647,0.5692,0.5491,0.5603,0.4616,152902400,False,,,-1,0
1992-03-13,0.5647,0.5692,0.5536,0.5636,0.4644,79184000,False,,,-1,0
1992-03-16,0.5603,0.567,0.5513,0.5658,0.4662,56291200,False,,,-1,0
1992-03-17,0.567,0.5692,0.5603,0.5614,0.4626,85097600,False,,,-1,0
1992-03-18,0.5647,0.5714,0.5625,0.5692,0.469,81032000,True,True,,2,Buy
1992-03-19,0.5692,0.5692,0.5603,0.5625,0.4635,118518400,False,False,False,-3,False
1992-03-20,0.5625,0.5647,0.5625,0.5647,0.4653,54163200,True,,,1,0
1992-03-23,0.5625,0.5692,0.5625,0.5625,0.4635,50075200,False,,,-1,0
1992-03-24,0.567,0.5804,0.5647,0.5804,0.4782,209417600,True,True,,2,Buy
1992-03-25,0.5804,0.5804,0.5737,0.5759,0.4745,121553600,True,,,1,0
1992-03-26,0.5781,0.5826,0.5692,0.5714,0.4708,123020800,True,,,1,0
1992-03-27,0.5703,0.5714,0.5402,0.5446,0.4488,264532800,False,False,,-2,False
1992-03-30,0.5469,0.5469,0.5156,0.519,0.4276,339035200,False,,,-1,0
1992-03-31,0.5201,0.5335,0.5179,0.5201,0.4285,212632000,False,,,-1,0
1992-04-01,0.5112,0.529,0.5112,0.5268,0.434,159656000,False,,,-1,0
1992-04-02,0.5268,0.5312,0.5212,0.5246,0.4322,133974400,False,,,-1,0
1992-04-03,0.5246,0.529,0.5223,0.5268,0.434,116457600,False,,,-1,0
1992-04-06,0.5268,0.5446,0.5268,0.5424,0.4469,101987200,True,,,1,0
1992-04-07,0.5446,0.5469,0.5112,0.5112,0.4212,230216000,False,,,-1,0
1992-04-08,0.5089,0.5089,0.4888,0.4989,0.4111,367024000,False,,True,0,0
1992-04-09,0.5,0.5201,0.4933,0.5112,0.4212,192136000,False,,,-1,0
1992-04-10,0.5112,0.5134,0.4911,0.4955,0.4083,274064000,False,,,-1,0
1992-04-13,0.4955,0.5067,0.4933,0.5045,0.4157,122830400,False,,False,-2,False
1992-04-14,0.5156,0.529,0.5112,0.5246,0.4322,144401600,True,,True,2,Buy
1992-04-15,0.5179,0.5435,0.5134,0.5402,0.4451,217358400,True,,,1,0
1992-04-16,0.5379,0.5424,0.5223,0.5268,0.434,258686400,True,,,1,0
1992-04-20,0.5268,0.5268,0.5,0.5067,0.4175,206046400,False,,False,-2,False
1992-04-21,0.5089,0.5112,0.5,0.5022,0.4138,180364800,False,,,-1,0
1992-04-22,0.5022,0.5179,0.5022,0.5145,0.4239,171528000,True,,,1,0
1992-04-23,0.5134,0.5201,0.5,0.5089,0.4193,182817600,False,,True,0,0
1992-04-24,0.5089,0.5201,0.5,0.5045,0.4157,98280000,False,,,-1,0
1992-04-27,0.5,0.5022,0.4911,0.4978,0.4101,140268800,False,,,-1,0
1992-04-28,0.4933,0.4978,0.4732,0.4844,0.3991,174126400,False,,,-1,0
1992-04-29,0.4844,0.5089,0.4844,0.5089,0.4193,198900800,True,,,1,0
1992-04-30,0.5112,0.5379,0.5045,0.5368,0.4423,260265600,True,True,,2,Buy
1992-05-01,0.5357,0.5424,0.5201,0.529,0.4359,134377600,True,,False,0,0
1992-05-04,0.5312,0.5469,0.529,0.5402,0.4451,123233600,True,,,1,0
1992-05-05,0.5402,0.5413,0.5312,0.5402,0.4451,180084800,True,,,1,0
1992-05-06,0.5424,0.5547,0.5402,0.5513,0.4543,177990400,True,,,1,0
1992-05-07,0.5491,0.5558,0.5402,0.5424,0.4469,172356800,True,,True,2,Buy
1992-05-08,0.5491,0.5614,0.5446,0.5536,0.4561,198699200,True,,,1,0
1992-05-11,0.5536,0.5603,0.5491,0.5558,0.458,90899200,True,,False,0,0
1992-05-12,0.5558,0.5625,0.5513,0.5558,0.458,77044800,True,,,1,0
1992-05-13,0.558,0.5647,0.5558,0.5603,0.4616,97473600,True,,,1,0
1992-05-14,0.5603,0.5625,0.5379,0.548,0.4515,156923200,False,,,-1,0
1992-05-15,0.5446,0.5469,0.5402,0.5413,0.446,121307200,False,,True,0,0
1992-05-18,0.5491,0.5491,0.5357,0.5391,0.4442,129091200,False,,,-1,0
1992-05-19,0.5424,0.5424,0.5268,0.5301,0.4368,131678400,False,False,,-2,False
1992-05-20,0.5335,0.5379,0.529,0.5357,0.4414,173208000,False,True,,0,0
1992-05-21,0.5379,0.5379,0.5246,0.5279,0.435,137692800,False,False,,-2,False
1992-05-22,0.5268,0.5335,0.5268,0.5312,0.4377,46468800,False,,,-1,0
1992-05-26,0.5312,0.5335,0.5246,0.529,0.4359,95614400,False,,,-1,0
1992-05-27,0.529,0.5379,0.5268,0.5379,0.4432,154089600,True,True,False,1,0
1992-05-28,0.5357,0.5379,0.5268,0.5312,0.4377,127243200,True,,,1,0
1992-05-29,0.5335,0.5413,0.5312,0.5335,0.4396,178248000,True,,,1,0
1992-06-01,0.5112,0.5312,0.5,0.5134,0.4239,248046400,False,False,,-2,False
1992-06-02,0.5134,0.5134,0.5022,0.5045,0.4165,155680000,False,,,-1,0
1992-06-03,0.5045,0.5045,0.4821,0.4833,0.399,300574400,False,,,-1,0
1992-06-04,0.4844,0.4888,0.4777,0.4866,0.4017,180152000,False,,,-1,0
1992-06-05,0.4888,0.4933,0.4844,0.49,0.4045,112728000,False,,,-1,0
1992-06-08,0.4911,0.4911,0.4821,0.4844,0.3999,104339200,False,,,-1,0
1992-06-09,0.4844,0.4844,0.4777,0.4821,0.3981,101281600,False,,,-1,0
1992-06-10,0.4821,0.4888,0.4777,0.4799,0.3962,126604800,False,,True,0,0
1992-06-11,0.4799,0.4844,0.4777,0.481,0.3971,140515200,True,,False,0,0
1992-06-12,0.4866,0.4911,0.4844,0.4877,0.4027,96510400,True,,,1,0
1992-06-15,0.4821,0.4821,0.4688,0.4699,0.3879,189190400,False,,,-1,0
1992-06-16,0.4621,0.4643,0.4353,0.4397,0.363,365355200,False,,True,0,0
1992-06-17,0.4375,0.4397,0.4196,0.4241,0.3501,304248000,False,,,-1,0
1992-06-18,0.4241,0.4375,0.3996,0.404,0.3336,433720000,False,,False,-2,False
1992-06-19,0.4107,0.4107,0.3906,0.3996,0.3299,427436800,False,,True,0,0
1992-06-22,0.3929,0.3996,0.3817,0.3951,0.3262,389939200,False,,False,-2,False
1992-06-23,0.4018,0.4062,0.3973,0.404,0.3336,311550400,False,,,-1,0
1992-06-24,0.4062,0.4107,0.404,0.4107,0.3391,211064000,False,,True,0,0
1992-06-25,0.4152,0.4152,0.404,0.4074,0.3363,160608000,False,,,-1,0
1992-06-26,0.4085,0.4107,0.3973,0.404,0.3336,110364800,True,,,1,0
1992-06-29,0.4085,0.4208,0.404,0.4174,0.3446,188428800,True,,,1,0
1992-06-30,0.4174,0.4308,0.4152,0.4286,0.3538,193345600,True,,,1,0
1992-07-01,0.4286,0.442,0.4263,0.4375,0.3612,143528000,True,,,1,0
1992-07-02,0.4375,0.4375,0.4085,0.4129,0.3409,256648000,False,,,-1,0
1992-07-06,0.4152,0.4174,0.4062,0.4129,0.3409,122001600,True,,,1,0
1992-07-07,0.4129,0.4129,0.3884,0.3951,0.3262,207088000,False,,,-1,0
1992-07-08,0.3929,0.4085,0.3929,0.4085,0.3372,195955200,False,,,-1,0
1992-07-09,0.4107,0.4152,0.4085,0.4096,0.3382,165793600,False,,,-1,0
1992-07-10,0.4107,0.4129,0.4007,0.4085,0.3372,143796800,False,,,-1,0
1992-07-13,0.4085,0.4208,0.404,0.4196,0.3465,125563200,True,,,1,0
1992-07-14,0.4196,0.4286,0.4196,0.4241,0.3501,125988800,True,,,1,0
1992-07-15,0.4241,0.4375,0.4219,0.4286,0.3538,174462400,True,,,1,0
1992-07-16,0.4263,0.4375,0.4219,0.4353,0.3594,139798400,True,,,1,0
1992-07-17,0.4018,0.4107,0.3984,0.4018,0.3317,423640000,False,,,-1,0
1992-07-20,0.3996,0.404,0.3929,0.3996,0.3299,192124800,False,,,-1,0
1992-07-21,0.4062,0.4129,0.4018,0.4085,0.3372,131947200,False,,,-1,0
1992-07-22,0.404,0.4062,0.3929,0.3951,0.3262,161974400,False,,,-1,0
1992-07-23,0.3973,0.3996,0.3906,0.3996,0.3299,171516800,False,,,-1,0
1992-07-24,0.3973,0.4129,0.3929,0.4096,0.3382,134971200,False,,False,-2,False
1992-07-27,0.4085,0.4152,0.404,0.404,0.3336,2396800,True,,,1,0
1992-07-28,0.4062,0.4152,0.404,0.4152,0.3428,134243200,True,,True,2,Buy
1992-07-29,0.4163,0.4263,0.4152,0.4219,0.3483,250768000,True,,,1,0
1992-07-30,0.4219,0.4241,0.4174,0.4219,0.3483,137894400,True,,,1,0
1992-07-31,0.4219,0.4241,0.4174,0.4174,0.3446,90708800,True,,False,0,0
1992-08-03,0.4174,0.4219,0.4062,0.4085,0.3372,68544000,False,,,-1,0
1992-08-04,0.4018,0.4085,0.3996,0.4062,0.3354,119716800,False,,,-1,0
1992-08-05,0.4062,0.4062,0.3973,0.3996,0.3299,139260800,False,,,-1,0
1992-08-06,0.3951,0.3973,0.3817,0.3929,0.3243,257969600,False,,,-1,0
1992-08-07,0.375,0.3906,0.3705,0.3873,0.3197,219161600,False,,,-1,0
1992-08-10,0.3862,0.3973,0.3839,0.394,0.3253,91448000,False,,,-1,0
1992-08-11,0.3973,0.3973,0.3839,0.3884,0.3207,121307200,False,,,-1,0
1992-08-12,0.3906,0.3951,0.3862,0.394,0.3253,121385600,False,,,-1,0
1992-08-13,0.3973,0.4062,0.3951,0.3996,0.3299,170990400,True,,,1,0
1992-08-14,0.4018,0.404,0.3973,0.3996,0.3299,136102400,True,,,1,0
1992-08-17,0.3951,0.3996,0.3906,0.3996,0.3308,128710400,True,,True,2,Buy
1992-08-18,0.3973,0.404,0.3973,0.3996,0.3308,112313600,True,,,1,0
1992-08-19,0.3984,0.404,0.3973,0.3973,0.3289,170542400,True,,False,0,0
1992-08-20,0.3996,0.4018,0.3951,0.3996,0.3308,108908800,True,,,1,0
1992-08-21,0.3996,0.404,0.3929,0.3984,0.3298,109468800,False,,,-1,0
1992-08-24,0.3951,0.3996,0.3862,0.3862,0.3197,152174400,False,,,-1,0
1992-08-25,0.3862,0.3973,0.3862,0.3962,0.328,132361600,False,,,-1,0
1992-08-26,0.3951,0.3973,0.3862,0.3951,0.3271,121060800,False,,,-1,0
1992-08-27,0.3996,0.4029,0.3951,0.3973,0.3289,82745600,True,,,1,0
1992-08-28,0.3951,0.404,0.3929,0.4018,0.3326,61241600,True,,,1,0
1992-08-31,0.4018,0.4129,0.3996,0.4107,0.34,121116800,True,True,,2,Buy
1992-09-01,0.4129,0.4152,0.4085,0.4152,0.3437,60289600,True,,,1,0
1992-09-02,0.4152,0.4353,0.4152,0.433,0.3585,189896000,True,,True,2,Buy
1992-09-03,0.4375,0.4397,0.4263,0.4263,0.3529,211859200,True,,,1,0
1992-09-04,0.4308,0.4308,0.4174,0.4219,0.3492,63235200,True,,,1,0
1992-09-08,0.4174,0.4286,0.4152,0.4263,0.3529,70000000,True,,,1,0
1992-09-09,0.4286,0.4397,0.4263,0.4375,0.3622,157203200,True,,,1,0
1992-09-10,0.4286,0.442,0.4241,0.4397,0.364,228177600,True,,,1,0
1992-09-11,0.4375,0.4397,0.4241,0.4252,0.352,179883200,False,,False,-2,False
1992-09-14,0.4375,0.4464,0.433,0.442,0.3659,214681600,True,,True,2,Buy
1992-09-15,0.4397,0.4397,0.4263,0.4308,0.3566,218523200,True,,,1,0
1992-09-16,0.4263,0.4308,0.4152,0.4196,0.3474,178718400,False,False,,-2,False
1992-09-17,0.4219,0.4219,0.4051,0.4107,0.34,172435200,False,,,-1,0
1992-09-18,0.4085,0.4185,0.404,0.4152,0.3437,115606400,False,,,-1,0
1992-09-21,0.4174,0.4263,0.4129,0.4152,0.3437,89678400,False,,,-1,0
1992-09-22,0.4174,0.4174,0.404,0.4085,0.3382,111540800,False,,,-1,0
1992-09-23,0.4107,0.4241,0.4062,0.4241,0.3511,123972800,True,True,,2,Buy
1992-09-24,0.4219,0.4263,0.4129,0.4129,0.3418,125652800,False,False,,-2,False
1992-09-25,0.4129,0.4152,0.404,0.4062,0.3363,137468800,False,,False,-2,False
1992-09-28,0.4018,0.4018,0.3906,0.3996,0.3308,149520000,False,,,-1,0
1992-09-29,0.3973,0.4062,0.3929,0.4007,0.3317,157270400,False,,,-1,0
1992-09-30,0.4018,0.4062,0.3973,0.4029,0.3335,100049600,False,,,-1,0
1992-10-01,0.3996,0.4029,0.3951,0.3951,0.3271,122729600,False,,,-1,0
1992-10-02,0.3973,0.3996,0.3839,0.3906,0.3234,113545600,False,,,-1,0
1992-10-05,0.3862,0.3906,0.3705,0.3884,0.3215,264958400,False,,,-1,0
1992-10-06,0.3906,0.4018,0.3817,0.3996,0.3308,113444800,True,,,1,0
1992-10-07,0.4018,0.404,0.3884,0.3906,0.3234,113310400,False,,,-1,0
1992-10-08,0.3929,0.3951,0.3839,0.3884,0.3215,126974400,False,,True,0,0
1992-10-09,0.3884,0.3929,0.3839,0.3873,0.3206,58744000,False,,,-1,0
1992-10-12,0.3862,0.3951,0.3862,0.3929,0.3252,71635200,True,,,1,0
1992-10-13,0.3996,0.4107,0.3929,0.4051,0.3354,147179200,True,True,,2,Buy
1992-10-14,0.404,0.4129,0.4018,0.4107,0.34,95726400,True,,,1,0
1992-10-15,0.4085,0.4107,0.404,0.4062,0.3363,75420800,True,,False,0,0
1992-10-16,0.4174,0.442,0.4152,0.4375,0.3622,451348800,True,,,1,0
1992-10-19,0.4375,0.4397,0.433,0.4375,0.3622,196044800,True,,,1,0
1992-10-20,0.4375,0.4464,0.433,0.4386,0.3631,287246400,True,,True,2,Buy
1992-10-21,0.4397,0.442,0.4286,0.433,0.3585,114251200,True,,,1,0
1992-10-22,0.433,0.4397,0.4308,0.4353,0.3603,84470400,True,,,1,0
1992-10-23,0.4397,0.442,0.4308,0.4353,0.3603,91425600,True,,,1,0
1992-10-26,0.4353,0.4598,0.433,0.4598,0.3807,250689600,True,,,1,0
1992-10-27,0.4598,0.4688,0.4554,0.4598,0.3807,211960000,True,,,1,0
1992-10-28,0.4576,0.471,0.4531,0.4665,0.3862,196593600,True,,,1,0
1992-10-29,0.4665,0.4821,0.4598,0.4754,0.3936,213897600,True,,,1,0
1992-10-30,0.4777,0.4777,0.4643,0.4688,0.388,129830400,True,,,1,0
1992-11-02,0.4688,0.471,0.4621,0.4665,0.3862,170094400,True,,,1,0
1992-11-03,0.4688,0.4688,0.4598,0.4643,0.3843,112750400,False,,,-1,0
1992-11-04,0.4643,0.471,0.4643,0.4688,0.388,141960000,True,,,1,0
1992-11-05,0.4688,0.4911,0.4688,0.4911,0.4065,298054400,True,,,1,0
1992-11-06,0.4888,0.5045,0.4888,0.4978,0.4121,263972800,True,,,1,0
1992-11-09,0.5,0.5,0.4888,0.4933,0.4084,112929600,True,,,1,0
1992-11-10,0.4911,0.5045,0.4888,0.5022,0.4158,122225600,True,,,1,0
1992-11-11,0.5045,0.5201,0.5022,0.5067,0.4195,140425600,True,,False,0,0
1992-11-12,0.5089,0.5134,0.5033,0.5078,0.4204,107598400,True,,,1,0
1992-11-13,0.5089,0.5112,0.5,0.5022,0.4158,84750400,True,,,1,0
1992-11-16,0.5022,0.5156,0.5,0.5123,0.4241,67547200,True,,True,2,Buy
1992-11-17,0.5112,0.5134,0.49,0.4933,0.4084,168806400,False,,,-1,0
1992-11-18,0.5,0.5201,0.4955,0.5156,0.4268,304808000,True,,False,0,0
1992-11-19,0.5156,0.5312,0.5156,0.5201,0.4305,240542400,True,,,1,0
1992-11-20,0.5223,0.5246,0.5089,0.5134,0.425,155489600,True,,,1,0
1992-11-23,0.5045,0.5089,0.5022,0.5067,0.4195,152723200,False,,,-1,0
1992-11-24,0.5089,0.5134,0.5045,0.5134,0.425,156822400,False,,,-1,0
1992-11-25,0.5089,0.5112,0.5,0.5045,0.4176,117342400,True,,,1,0
1992-11-27,0.5045,0.5112,0.5022,0.5045,0.4176,47196800,False,,,-1,0
1992-11-30,0.5022,0.5134,0.4967,0.5134,0.4259,160507200,False,,,-1,0
1992-12-01,0.5112,0.5268,0.5067,0.5201,0.4315,130144000,True,,,1,0
1992-12-02,0.5201,0.5223,0.5089,0.5112,0.4241,97776000,True,,True,2,Buy
1992-12-03,0.5045,0.5145,0.5011,0.5134,0.4259,187588800,False,,,-1,0
1992-12-04,0.5112,0.5134,0.5045,0.5078,0.4213,95782400,False,,,-1,0
1992-12-07,0.5067,0.5156,0.5067,0.5156,0.4278,144222400,True,,,1,0
1992-12-08,0.5156,0.5246,0.5156,0.519,0.4305,196638400,True,,,1,0
1992-12-09,0.5156,0.5179,0.5112,0.5145,0.4268,159409600,False,,False,-2,False
1992-12-10,0.5112,0.5145,0.5045,0.5112,0.4241,140190400,False,,,-1,0
1992-12-11,0.5112,0.5201,0.5112,0.5134,0.4259,120187200,False,,,-1,0
1992-12-14,0.5134,0.5156,0.5067,0.5112,0.4241,110510400,False,,,-1,0
1992-12-15,0.5067,0.5089,0.4955,0.5033,0.4176,182537600,False,,,-1,0
1992-12-16,0.5022,0.5089,0.4866,0.4911,0.4074,225926400,False,False,True,-1,0
1992-12-17,0.4933,0.5134,0.4933,0.5078,0.4213,233867200,False,True,False,-1,0
1992-12-18,0.5134,0.529,0.5112,0.5201,0.4315,235457600,True,,,1,0
1992-12-21,0.5201,0.5357,0.5179,0.5324,0.4416,256065600,True,,,1,0
1992-12-22,0.5335,0.5469,0.5335,0.5413,0.4491,280168000,True,,,1,0
1992-12-23,0.5379,0.5402,0.529,0.5335,0.4426,112336000,True,,,1,0
1992-12-24,0.5357,0.5357,0.5268,0.5268,0.437,45964800,True,,,1,0
1992-12-28,0.529,0.5335,0.529,0.5312,0.4407,70448000,True,,True,2,Buy
1992-12-29,0.5312,0.5424,0.5312,0.5324,0.4416,116278400,True,,False,0,0
1992-12-30,0.5335,0.5335,0.5246,0.5246,0.4352,100587200,False,,,-1,0
1992-12-31,0.5246,0.5357,0.5246,0.5335,0.4426,92232000,False,,,-1,0
1993-01-04,0.5312,0.5357,0.5156,0.5201,0.4315,129136000,False,,,-1,0
1993-01-05,0.5179,0.529,0.5112,0.529,0.4389,186256000,True,,,1,0
1993-01-06,0.5424,0.5536,0.5402,0.5513,0.4574,281400000,True,,,1,0
1993-01-07,0.5513,0.558,0.5413,0.5446,0.4518,272137600,True,,True,2,Buy
1993-01-08,0.5424,0.5625,0.5335,0.5558,0.4611,320936000,True,,,1,0
1993-01-11,0.5536,0.5748,0.5513,0.5725,0.475,273728000,True,,,1,0
1993-01-12,0.5603,0.5692,0.5491,0.5491,0.4555,346158400,True,,,1,0
1993-01-13,0.5491,0.5714,0.5469,0.567,0.4703,199640000,True,,False,0,0
1993-01-14,0.5714,0.5826,0.5692,0.5804,0.4815,367808000,True,,,1,0
1993-01-15,0.5446,0.5558,0.5357,0.5379,0.4463,902630400,False,False,,-2,False
1993-01-18,0.5312,0.5357,0.5179,0.5312,0.4407,333636800,False,,True,0,0
1993-01-19,0.5335,0.5402,0.529,0.5335,0.4426,274041600,False,,,-1,0
1993-01-20,0.5335,0.5379,0.5312,0.5357,0.4444,158737600,False,,,-1,0
1993-01-21,0.5335,0.5379,0.5246,0.5357,0.4444,184419200,False,,,-1,0
1993-01-22,0.5379,0.5379,0.5268,0.5312,0.4407,146944000,False,,,-1,0
1993-01-25,0.529,0.5402,0.529,0.5357,0.4444,202272000,True,,,1,0
1993-01-26,0.5402,0.5536,0.5402,0.5424,0.45,285622400,True,,False,0,0
1993-01-27,0.5446,0.5513,0.5246,0.5379,0.4463,226620800,True,,,1,0
1993-01-28,0.5357,0.5379,0.529,0.5346,0.4435,184038400,False,,,-1,0
1993-01-29,0.5379,0.5469,0.5268,0.5312,0.4407,266100800,False,,,-1,0
1993-02-01,0.529,0.5469,0.529,0.5469,0.4537,240553600,True,,,1,0
1993-02-02,0.5424,0.5491,0.5379,0.5379,0.4463,182336000,True,,,1,0
1993-02-03,0.5446,0.5446,0.5223,0.5357,0.4444,264185600,False,,,-1,0
1993-02-04,0.5357,0.5379,0.5268,0.5312,0.4407,208152000,False,,True,0,0
1993-02-05,0.529,0.5312,0.5022,0.5112,0.4241,367617600,False,,False,-2,False
1993-02-08,0.5089,0.5134,0.4955,0.5045,0.4185,281075200,False,,,-1,0
1993-02-09,0.5089,0.5123,0.5045,0.5078,0.4213,238660800,False,,,-1,0
1993-02-10,0.5089,0.5112,0.4911,0.4978,0.4129,268284800,False,,,-1,0
1993-02-11,0.4978,0.5022,0.4911,0.4922,0.4083,168268800,False,,,-1,0
1993-02-12,0.4911,0.4955,0.4799,0.481,0.3999,275396800,False,,,-1,0
1993-02-16,0.4777,0.4777,0.4598,0.4732,0.3934,407736000,False,,True,0,0
1993-02-17,0.4754,0.4821,0.4643,0.481,0.3999,249580800,False,,,-1,0
1993-02-18,0.4911,0.4933,0.4777,0.4911,0.4083,280123200,False,,,-1,0
1993-02-19,0.4933,0.4955,0.4888,0.4911,0.4083,177800000,True,,,1,0
1993-02-22,0.4911,0.5,0.4888,0.4922,0.4092,98761600,True,,,1,0
1993-02-23,0.4911,0.4933,0.4821,0.4844,0.4027,194073600,True,,,1,0
1993-02-24,0.4654,0.481,0.4654,0.4788,0.3981,286563200,True,,,1,0
1993-02-25,0.4754,0.4888,0.4754,0.4888,0.4064,167227200,True,,,1,0
1993-02-26,0.4844,0.4844,0.4665,0.4732,0.3934,294884800,False,,,-1,0
1993-03-01,0.4732,0.4777,0.471,0.4754,0.3953,119302400,False,,,-1,0
1993-03-02,0.4732,0.4866,0.4732,0.4844,0.4027,147694400,False,,,-1,0
1993-03-03,0.4821,0.4911,0.4754,0.4877,0.4055,202697600,True,,,1,0
1993-03-04,0.4866,0.4933,0.4777,0.4911,0.4083,188339200,True,,,1,0
1993-03-05,0.4888,0.4978,0.4888,0.4911,0.4083,111619200,True,,,1,0
1993-03-08,0.4911,0.5067,0.4911,0.5045,0.4194,177004800,True,,,1,0
1993-03-09,0.5045,0.5134,0.5045,0.5067,0.4213,154828800,True,,False,0,0
1993-03-10,0.5067,0.5112,0.5,0.5067,0.4213,132496000,True,,,1,0
1993-03-11,0.5089,0.5112,0.5022,0.5078,0.4222,144614400,True,,,1,0
1993-03-12,0.5067,0.5067,0.4955,0.5022,0.4176,126694400,True,,,1,0
1993-03-15,0.5,0.5112,0.4944,0.5089,0.4231,136035200,True,,,1,0
1993-03-16,0.5112,0.5156,0.5045,0.5045,0.4194,101281600,False,,True,0,0
1993-03-17,0.5045,0.5089,0.4911,0.4922,0.4092,176220800,False,,,-1,0
1993-03-18,0.4911,0.4967,0.4866,0.4866,0.4046,106187200,False,,,-1,0
1993-03-19,0.4911,0.4933,0.4777,0.4799,0.399,154100800,False,,False,-2,False
1993-03-22,0.4777,0.481,0.471,0.4754,0.3953,165200000,False,,,-1,0
1993-03-23,0.4754,0.4821,0.4699,0.471,0.3916,102536000,False,,True,0,0
1993-03-24,0.471,0.4844,0.4688,0.4799,0.399,143068800,False,,,-1,0
1993-03-25,0.4799,0.4888,0.4777,0.4888,0.4064,171046400,True,,False,0,0
1993-03-26,0.4888,0.4888,0.4688,0.4754,0.3953,151760000,False,,,-1,0
1993-03-29,0.4665,0.4688,0.4531,0.4554,0.3786,261710400,False,,,-1,0
1993-03-30,0.4565,0.4665,0.4487,0.4665,0.3879,264051200,False,,True,0,0
1993-03-31,0.4688,0.471,0.4576,0.4598,0.3823,223036800,False,,False,-2,False
1993-04-01,0.4576,0.4643,0.4554,0.4621,0.3842,108203200,False,,,-1,0
1993-04-02,0.4509,0.4576,0.442,0.4475,0.3721,253792000,False,,True,0,0
1993-04-05,0.4464,0.4509,0.442,0.4464,0.3712,149172800,False,,False,-2,False
1993-04-06,0.4464,0.4487,0.4353,0.4353,0.3619,168369600,False,,,-1,0
1993-04-07,0.4375,0.4531,0.433,0.4509,0.3749,162848000,False,,,-1,0
1993-04-08,0.4464,0.4509,0.4375,0.4442,0.3693,163430400,False,,,-1,0
1993-04-12,0.442,0.4554,0.442,0.4464,0.3712,93049600,False,,,-1,0
1993-04-13,0.4509,0.4576,0.4308,0.433,0.36,164483200,False,,True,0,0
1993-04-14,0.4308,0.4353,0.4252,0.4353,0.3619,170060800,False,,False,-2,False
1993-04-15,0.4308,0.4308,0.4174,0.4219,0.3507,218702400,False,,True,0,0
